REFERENCE,LINK,TAG,ADDRESS,ZONE,CITY,DESCRIPTION,CONDOMINIUM,ADMINISTRATION,STRATA,AGE,REMODELED,AREA,ROOMS,BATHROOMS,GARAGES,ELEVATORS,TYPE OF PROPERTY,STORAGE,PORTER'S LODGE,LAUNDRY AREA,GAS,PARKING LOT,FULL PRICE,FINAL PRICE,CREATION,OBSERVATIONS,PRICE 1,UPDATE 1,PRICE 2,UPDATE 2,PRICE 3,UPDATE 3,PRICE 4,UPDATE 4,PRICE 5,UPDATE 5,PRICE 6,UPDATE 6,PRICE 7,UPDATE 7
8955428909,https://habi.co/venta-apartamentos/8955428909/vizcaya-castilla-reservado-apartamento-venta-campo-alegre-kennedy,Muy pronto,Calle 8a # 90a-67,Calandaima,Bogotá,"Apartamento en venta de 45m2, con vista interior, ubicado en un 3er piso (Torre 1 Apto 307), acceso por ascensor . Consta de 2 habitaciones, 1 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El Conjunto cuenta con zonas verdes, parque infantil, zona bbq, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Ciudad Tintal, Tintal Plaza; cerca a almacenes de cadena como Éxito; cerca a colegio Nuestra Señora de la Felicidad; cerca a universidad Uniagustiniana y paraderos del SITP ; Vías de acceso por Carrera 92 y calle 8a VALOR DE ADMINISTRACION POR CONFIRMAR",Vizcaya Castilla Reservado,$0,3,2 años,Si,45 m2,2,1,No Tiene,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$190.000.000,$190.000.000,13/8/2022,,,,,,,,,,,,,,,
8955969924,https://habi.co/venta-apartamentos/8955969924/8955969924---manzanares,Externo,Calle 24 #1-147,Madrid variante y p. flores,Madrid,"Apartamento en venta de 49m2, con vista interior, ubicado en un 1er piso (Torre 7 Apto 101), parqueadero propio cubierto (274). Consta de 2 habitaciones, 2 baños, sala comedor, cocina semi-integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona para niños, salón comunal, salón infantil y vigilancia privada las 24 horas. Cerca a centros comerciales Casablanca y San Sebastián; cerca a almacenes de cadena como D1, Ara y Justo & Bueno; cerca a colegio Liceo Campestre El Nogal; Vías de acceso por la Variante Madrid y Calle 21.",Manzanares,$80.000,3,2 años,,49 m2,2,2,1,No Tiene,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$145.000.000,$145.000.000,13/8/2022,,,,,,,,,,,,,,,
8956532399,https://habi.co/venta-apartamentos/8956532399/tekto-museo-apartamento-venta-san-martin-santafe,Externo,Carrera 5 # 32 - 55,Sagrado corazon,Bogotá,"Apartaestudio en venta de 31m2, con vista exterior, ubicado en un 14avo piso (Torre A Apto 1402), acceso por ascensor. Consta de 1 habitación, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El edificio cuenta con salón social, gimnasio, terraza, zona de lavanderia, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial San Martín; cerca a almacenes de cadena como Éxito, Ara, Tiendas D1 y Carulla; cerca a Colegio Ramón B. Jimeno y Colegio Maria Auxiliadora; cerca a Universidad Jorge Tadeo Lozano y Universidad Colegio Mayor De Cundinamarca; cerca a estación de Transmilenio Museo Nacional y paraderos del SITP; Vías de acceso por la carrera 7ma y la Av. Calle 32.",Tekto Museo,,3,2 años,No,31 m2,1,1,No Tiene,2,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$277.000.000,$277.000.000,13/8/2022,,,,,,,,,,,,,,,
8956581929,https://habi.co/venta-apartamentos/8956581929/portal-valparaiso-apartamento-venta-valparaiso-fontibon,,Carrera 96b # 16 - 11,Fontibon,Bogotá,"Apartamento en venta de 46m2, con vista exterior, ubicado en un 4to piso (Torre 1 Apto 401), acceso por escaleras. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, zona social y cerámico en baños y cocina. El conjunto cuenta con, salón social, cancha, parqueadero comunal, y vigilancia privada las 24 horas. Cerca a centro comercial Trebolis Capellanía, Hayuelos; cerca a almacenes de cadena como D1, tiendas Ara; cerca a colegio Distrital Villemar El Carmen; cerca a paraderos del SITP; Vías de acceso por la Carrera 96b y Av. Calle 13. VALOR DE ADMINISTRACION POR CONFIRMAR",Cerrada Valparaíso 2 sector,$112.000,3,22 años,Si,46 m2,2,1,No Tiene,No Tiene,Apartamento,1,24 hrs,Comunal,No,Si,$158.000.000,$158.000.000,13/8/2022,,,,,,,,,,,,,,,
8960156165,https://habi.co/venta-apartamentos/8960156165/batan-50-apartamento-venta-batan-suba,Externo,Carrera 50 #123a-49,La alhambra,Bogotá,"Apartamento en venta de 53m2, con vista interior, ubicado en un 2do piso (Apto 201), acceso por ascensor, parqueadero propio cubierto (2) y depósito (2). Consta de 1 habitación, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, zona social y cerámico en baños y cocina. El edificio cuenta con salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Bulevar Niza y Unicentro; cerca a almacenes de cadena como Éxito, Carulla, Tiendas D1 y Ara; cerca a colegio Colegio Cardenal Sancha y Colegio Emmanuel d'Alzón; cerca a Universidad El Bosque; cerca a estación de Transmilenio Prado y paraderos del SITP; Vías de acceso por la calle 127 y la Autopista Norte. VALOR DE ADMINISTRACION POR CONFIRMAR",Batan 50,$420.000,5,12 años,,53 m2,1,2,1,1,Apartamento,1,24 hrs,Comunal,No,No,$310.000.000,$310.000.000,13/8/2022,,,,,,,,,,,,,,,
8965875865,https://habi.co/venta-apartamentos/8965875865/algeciras-1-apartamento-venta-victoria-norte-suba,Externo,Calle 149 # 50-68,El prado,Bogotá,"Apartamento en venta de 77m2, con vista interior, ubicado en un 6to piso (Apto 604), acceso por ascensor, parqueadero propio cubierto (12) y depósito (12). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, zona social y cerámico en baños y cocina. El edificio cuenta con salón comunal, parque infantil y vigilancia privada las 24 horas. Cerca a centros comerciales Mazurén y Colina; cerca a almacenes de cadena como Carulla, Éxito y D1; cerca a colegio Colombo Hebreo; cerca a universidad San Buenaventura; cerca a estación de Transmilenio calle 146 y paraderos del SITP; Vías de acceso por Autopista Norte y Calle 152.",Algeciras 1,$387.200,4,27 años,No,77 m2,3,2,1,1,Apartamento,1,24 hrs,No Tiene,Si,Si,$345.000.000,$345.000.000,13/8/2022,,,,,,,,,,,,,,,
8966866964,https://habi.co/venta-apartamentos/8966866964/alcaparros-apto-venta-salitre-suba,Externo,Carrera 99 #157-43,Suba,Bogotá,"Apartamento en venta de 45m2, con vista exterior, ubicado en un 10mo piso (Torre 1 Apto 1008), acceso por ascensor. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con parque infantil, salón y vigilancia privada las 24 horas. Cerca a centro comercial Plaza imperial; cerca a almacenes de cadena como D1, Éxito; cerca a Colegio Juan Lozano, San Jorge de Inglaterra; cerca a universidad fu facción universitaria Juan Corpas; cerca a estación de Transmilenio Portal de Suba y paraderos del SITP; Vías de acceso por Carrera 99, Calle 153 y calle 157.",Alcaparros,$183.006,2,2 años,,45 m2,2,1,No Tiene,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$180.000.000,$180.000.000,13/8/2022,,,,,,,,,,,,,,,
8967062138,https://habi.co/venta-apartamentos/8967062138/cerros-suba-apartamento-venta-ciudad-hunza-suba,Muy pronto,Calle 128a # 89-99,El rincon,Bogotá,"Apartamento en venta de 45m2, con vista exterior, ubicado en un 4to piso (Torre B2 Apto 407), acceso por ascensor. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con parque infantil, salón social y vigilancia privada las 24 horas. Cerca a almacenes de cadena como Surtimáx, D1, Ara y Justo & Bueno; cerca a colegio San José de Calasanz; cerca a paraderos del SITP y rutas alimentadoras; Vías de acceso por la Carrera 91 y Calle 128A. VALOR DE ADMINISTRACIÓN POR CONFIRMAR",Cerros de Suba,$0,2,1 años,Si,45 m2,3,1,No Tiene,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,No,$180.000.000,$180.000.000,14/8/2022,,,,,,,,,,,,,,,
8968914750,https://habi.co/venta-apartamentos/8968914750/urbanizacion-reserva-del-prado-ii---apartamento-venta-san-antonio-prado-medellin,Externo,Calle 48 Sur # 71 - 38,Área de expansión san antonio de,Medellín,"Apartamento en venta de 62.83m2, con vista exterior, ubicado en un 2do piso (Torre 4, Apto 215), acceso por escaleras. Consta de 3 habitaciones, 2 baños, sala comedor, balcón (2m2), cocina integral y zona de lavandería. Tiene piso porcelanato en habitaciones, zona social, baños y cocina. El conjunto cuenta con zona para niños, piscina y vigilancia privada las 24 horas. Cerca a centro comercial Pradera Sur y Mall Barichara; cerca a almacenes de cadena como D1 y Justo & Bueno; Vías de acceso por Calle 48 Sur.",Urbanización Reserva del Prado II,$117.200,3,3 años,No,63 m2,3,2,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,Comunal,Si,No,$165.000.000,$165.000.000,13/8/2022,,,,,,,,,,,,,,,
8968923473,https://habi.co/venta-apartamentos/8968923473/arrayan-apartamento-venta-ciudad-verde-soacha,,Carrera 36 # 33-129,Soacha ciudad verde,Soacha,"Apartamento en venta de 50m2, con vista interior, ubicado en un 1er piso (Torre 15 Apto 104), acceso por escaleras. Consta de 2 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con zona infantil, bicicletero, salon social, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Mercurio, Gran Plaza, Miraflores; cerca a almacenes de cadena como Easy, Éxito, Jumbo; cerca a colegio; cerca a universidad Cundinamarca, Uniminuto; cerca a estación de Transmilenio Terreros, San Mateo; Vías de acceso por la Transversal 10 y Carrera 11. VALOR DE ADMINISTRACIÓN POR CONFIRMAR",Arrayán,$65.000,3,8 años,Si,50 m2,2,2,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$120.000.000,$120.000.000,13/8/2022,,,,,,,,,,,,,,,
8972831522,https://habi.co/venta-apartamentos/8972831522/alelies-apartamento-venta-terreros-soacha,Muy pronto,Carrera 9 Este #38-23,Soacha - san mateo 1,Soacha,"Apartamento en venta de 48m2, con vista exterior, ubicado en un 3er piso (Torre 3, Apto 402), acceso por escaleras. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, zona social y cerámico en baños y cocina. El conjunto cuenta con zonas verdes, zona para niños, salón comunal, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Ventura Terreros, Gran Plaza y Mercurio; cerca a almacenes de cadena como D1, Exito Olímpica y Surtimax; cerca a colegio Liceo Mayor de Soacha y María Magdalena; cerca a estación de Transmilenio San Mateo y Terreros; Vías de acceso por la Avenida Terreros y Carrera 9 Este. VALOR DE ADMINISTRACIÓN POR CONFIRMAR.",Alelíes,$0,3,12 años,Si,48 m2,3,2,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$117.000.000,$117.000.000,13/8/2022,,,,,,,,,,,,,,,
8973339038,https://habi.co/venta-apartamentos/8973339038/gerona-del-porvenir-2-apartamento-venta-pantanos-kennedy,Muy pronto,Carrera 93b # 34-15sur,Calandaima,Bogotá,"Apartamento en venta de 47m2, con vista exterior, ubicado en un 4to piso (Torre 4 Apto 405), acceso por ascensor. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico todas sus zonas. El conjunto cuenta con zona para niños, piscina, cancha múltiple, salón comunal, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comerciales Tintal Plaza y Parque Central Primavera; cerca a almacenes de cadena como Éxito, Colsubsidio, Justo & Bueno, Ara y D1; cerca a colegio Cafam Bellavista; cerca a estaciones de Transmilenio Portal de las Américas. Acceso por la Avenida Ciudad de Cali y Avenida Tintal. VALOR DE ADMINISTRACION POR CONFIRMAR",Gerona del Porvenir 2,$125.000,2,8 años,Si,47 m2,3,1,No Tiene,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,No,$137.000.000,$137.000.000,13/8/2022,,,,,,,,,,,,,,,
8973820678,https://habi.co/venta-apartamentos/8973820678/k109-ebano---apartamento-venta-bochalema-cali-valle-del-cauca,Externo,Calle 48 # 109 - 83,Bochalema,Cali,"Apartamento en venta de 60m2, con vista interior, ubicado en un 9no piso (Torre 3 Apto 907), acceso por ascensor. Consta de 2 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso en cerámica en habitaciones, zona social, baños y cocina. El conjunto cuenta con piscina, zona de niños, salón social y vigilancia privada las 24 horas. Cerca a centro comercial Jardín plaza ; cerca a almacenes de cadena como la 14 ;cerca a universidad Libre de Cali ; cerca a estación del Mio Universidades; Vías de acceso por calle 48 y carrera 109.",K 109 EBANO,$175.000,4,5 años,,60 m2,2,2,No Tiene,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$180.000.000,$180.000.000,14/8/2022,,,,,,,,,,,,,,,
8974370615,https://habi.co/venta-apartamentos/8974370615/parque-central-tintal-etapa-2-apartamento-venta-osorio-kennedy,Externo,Carrera 98 # 0 - 41,Calandaima,Bogotá,"Apartamento en venta de 47m2, con vista interior, ubicado en un 11mo piso (Torre 5 Apto 1106), acceso por ascensor. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona para niños, gimnasio, salón comunal, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comerciales Parque Central Primavera, Ciudad Tintal y Tintal Plaza; cerca a almacenes de cadena como Éxito, Surtimax, D1 y Justo & Bueno; cerca a colegios Codema IED, Cafam Bellavista y Los Alpes; cerca a estación de Transmilenio Patio Bonito; Vías de acceso por la Calle 38 Sur y Cra 98.",Parque Central Tintal Etapa 2,$77.600,2,6 años,,47 m2,3,1,No Tiene,2,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$130.877.000,$130.877.000,13/8/2022,,,,,,,,,,,,,,,
8974923855,https://habi.co/venta-apartamentos/8974923855/torres-castello---apartamento-venta-ciudad-techo-2-kennedy,Externo,Diagonal 3 # 83 - 02,Castilla,Bogotá,"Apartamento en venta de 54m2, con piso cerámico en todas sus áreas. Con vista exterior. Cuenta con ascensor. Ubicado en un 9no piso (908 Torre 2). Cuenta con sala comedor, cocina con estufa y horno, zona de lavandería, 2 habitaciones y 1 baños. El conjunto cuenta con salón comunal, 2 parques infantiles y vigilancia las 24 horas. Vías de acceso por la Av. las Américas y la Av. Ciudad de Cali; cerca a Tintal Plaza centro comercial, Milenio Plaza, supermercados de cadena como D1 y Corabastos; cerca a la estación de Transmilenio Biblioteca Tintal.",TORRES DE CASTELLO,$121.300,3,11 años,,45 m2,2,1,No Tiene,2,Apartamento,,24 hrs,,Si,Si,$166.190.000,$166.190.000,13/8/2022,,,,,,,,,,,,,,,
8976941991,https://habi.co/venta-apartamentos/8976941991/reserva-colina-apartamento-venta-cantalejo-suba,Muy pronto,Carrera 56 # 153-15,Britalia,Bogotá,"Apartamento en venta de 96m2, con vista exterior, ubicado en un 5tp piso (Torre 1 Apto 503), acceso por ascensor, parqueadero propio cubierto doble (44). Consta de 3 habitaciones, 1 sala de estar, 3 baños, sala comedor, 2 balcones, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, zona social y cerámico en baño y cocina. El conjunto cuenta con zona infantil, salón social y vigilancia privada las 24 horas. Cerca a centro comercial Parque La Colina, Arizona; cerca a almacenes de cadena como Carulla, Olímpica, tiendas Ara; cerca a colegio Colombo Hebreo, Espol; cerca a estación de Transmilenio146; Vías de acceso por la Calle 153 y Autopista Norte.",Reserva de Colina,$481.000,4,9 años,Si,96 m2,3,3,2,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$500.000.000,$500.000.000,13/8/2022,,,,,,,,,,,,,,,
8980525419,https://habi.co/venta-apartamentos/8980525419/conjunto-residencial-palorosa-apartamento-venta-ciudad-verde-soacha,Muy pronto,Calle 37 #42-33,Soacha ciudad verde,Soacha,"Apartamento en venta de 46m2, con vista interior, ubicado en un 2do piso (Torre 5 Apto 203), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas para niños, zonas verdes, salón comunal, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Prado Verde, Jardín Verde y Miraflores; cerca a almacenes de cadena como Olímpica y Colsubsidio; cerca a colegio Ciudad Verde, Carlos Albán Holguín y Marco Fidel Suárez; cerca a Universidad Nacional Abierta y a Distancia; cerca a estación de Transmilenio San Mateo; Vías de acceso por la Carrera 38 y la Calle 34A. VALOR DE ADMINISTRACIÓN POR CONFIRMAR.",Palo Rosa,$0,3,8 años,Si,46 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$125.000.000,$125.000.000,13/8/2022,,,,,,,,,,,,,,,
8986028288,https://habi.co/venta-apartamentos/8986028288/petrel-apartamento-venta-ciudad-sabana-mosquera,Muy pronto,Calle 23 #19a-41,Mosquera santa ana,Mosquera,"Apartamento en venta de 46m2, con vista exterior, ubicado en un 2do piso (Torre 22 Apto 203), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con zonas verdes, zona para niños, salón comunal, gimnasio al aire libre, mini market y vigilancia privada las 24 horas. Cerca a centros comerciales El Trébol y Ecoplaza; cerca a almacenes de cadena como Mercado Zapatoca, D1; cerca a colegio San José y Bicentenario; vías de acceso por la Carrera 19a y Calle 23.",Petrel,$57.200,3,7 años,Si,46 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,No,$130.000.000,$130.000.000,13/8/2022,,,,,,,,,,,,,,,
8988525195,https://habi.co/venta-apartamentos/8988525195/torres-bella-isla-apartamento-venta-cedro-salazar-usaquen,Externo,Carrera 8a #151-95,Los cedros,Bogotá,"Apartamento en venta de 51m2, con vista interior, ubicado en un 3er piso (Torre 1 Apto 306), acceso por escaleras, parqueadero propio cubierto (16). Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con vigilancia privada las 24 horas. Cerca a centro comerciales Cedritos y Palatino; cerca a almacenes de cadena como Carulla, Olímpica, D1, Ara y Homecenter; cerca a Colegio Pureza de María y Colegio Provinma; cerca a Universidad San Buenaventura y Universidad El Bosque; cerca a estación de Transmilenio Calle 146 y paraderos del SITP; Vías de acceso por la calle 153 y la carrera 9na. *VALOR DE ADMINISTRACION POR CONFIRMAR*",Torres de Bella Isla,,4,31 años,,51 m2,2,1,1,No Tiene,Apartamento,,,,,,$240.000.000,$240.000.000,13/8/2022,,,,,,,,,,,,,,,
8989272184,https://habi.co/venta-apartamentos/8989272184/hacienda-estancia-rioja-apartamento-venta-redil-usaquen,,Calle 173 # 7-95,La uribe,Bogotá,"Apartamento en venta de 90m2, con vista exterior , ubicado en un 23avo piso (Torre 1 Apto 2303), acceso por ascensor , parqueadero propio cubierto (818) y depósito (140) . Consta de 3 habitaciones, la principal con balcón de (2,39m2), 2 baños, sala comedor con balcón de (2,90), estudio, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, zona social y cerámico en baños y cocina. El conjunto cuenta con zona para niños, zonas verdes, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Palatino; cerca a almacenes de cadena como D1; cerca a colegio Gimnasio José Joaquín Casas; cerca a universidad de la Salle sede norte; cerca a paraderos del SITP ; Vías de acceso por carrera 7ma, calle 170 y calle 173.",Hacienda La Estancia Rioja,$266.800,4,2 años,Si,90 m2,3,2,1,1,Apartamento,1,24 hrs,No Tiene,Si,Si,$490.000.000,$490.000.000,13/8/2022,,,,,,,,,,,,,,,
